KANAŁ;PROGRAM;DATA;DZIEŃ;PLANOWANA GODZ.;DŁUGOŚĆ;POZYCJA W BLOKU;SPOZYCJONOWANE;PŁATNE POZYCJONOWANIE;WARTOŚĆ SPOTU;ID BLOKU;KOD KASETY;NAZWA KASETY;TYP;PAKIET;KLIENT;PRODUKT;REALNA GODZ. EMISJI;NUMER ZLECENIA;IPAN;
Discovery Channel;"w Wheeler Dealers (Season 15c) /5";2023-09-19;wt.;24:25;30;;false;false;;37372696;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24;"przed KROPKA NAD I ";2023-09-19;wt.;24:33;30;;false;false;;37354875;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport2;"przed LIGA+EXTRA 2023/2024 | LIGA+EXTRA 17/09/2023 /1";2023-09-19;wt.;25:04;30;;false;false;;37536524;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Comedy Club /1";2023-09-19;wt.;25:14;30;;false;false;;37464597;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w Air Crash Investigation 21 /2";2023-09-19;wt.;25:42;30;;false;false;;37405751;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Spadkobiercy /1";2023-09-19;wt.;26:09;30;;false;false;;37464603;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w Food Factory 5 /1";2023-09-19;wt.;28:42;30;;false;false;;37405780;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w 091: Alerta Policia (Season 2)";2023-09-19;wt.;29:09;30;;false;false;;37372725;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24;"przed FAKTY PO FAKTACH";2023-09-19;wt.;29:24;30;;false;false;;37354899;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Spadkobiercy /2";2023-09-19;wt.;29:33;30;;false;false;;37464614;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w Dino Hunters /2";2023-09-19;wt.;29:37;30;;false;false;;37337244;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TTV;"po Dobra robota /3";2023-09-20;śr.;05:38;30;;false;false;;-767262011;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"w Extreme Car Hoarders 2 /2";2023-09-20;śr.;06:13;30;;false;false;;37419312;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed TALKING TOM AND FRIENDS 4 - 13 [DN][AD] /1";2023-09-20;śr.;06:22;30;;false;false;;37400488;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24;"przed POGODA W PORANKU";2023-09-20;śr.;06:24;30;;false;false;;37355619;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Food Network;"w Kulinarny rejs po polsce /1";2023-09-20;śr.;07:20;30;;false;false;;-767252193;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w The Incredible Dr. Pol 12 /2";2023-09-20;śr.;07:42;30;;false;false;;37405807;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed POGODA";2023-09-20;śr.;07:43;30;;false;false;;37331061;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed POGODA";2023-09-20;śr.;08:47;30;;false;false;;37331071;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po RODZINA /1";2023-09-20;śr.;10:41;30;;false;false;;37400500;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w To Catch A Smuggler 2 /2";2023-09-20;śr.;14:38;30;;false;false;;37405870;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"w Blowing Up History (Season 5) /8";2023-09-20;śr.;14:39;30;;false;false;;37380259;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN Turbo;"w Zawodowi handlarze 7 /1";2023-09-20;śr.;14:56;30;;false;false;;-767244127;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w How The Universe Works (Season 5) /8";2023-09-20;śr.;17:43;30;;false;false;;37337386;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"przed LIGA+EXTRA 2023/2024 | LIGA+EXTRA 17/09/2023 /1";2023-09-20;śr.;20:18;30;;false;false;;37547616;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po LIVE: NEWS+ 2021 |  /2";2023-09-20;śr.;23:25;30;;false;false;;37400540;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"w Salvage Hunters: Classic Cars (Season 3) /5";2023-09-20;śr.;24:50;30;;false;false;;37419513;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"przed SEDZIOWIE  | SEDZIOWIE ODC. 5 BRYLANT I LISCIU [DN] /1";2023-09-20;śr.;25:11;30;;false;false;;37547630;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /6";2023-09-20;śr.;25:35;30;;false;false;;37290899;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed PISARZE. SERIAL NA KROTKO 2 - 6 MICHAL WALCZAK /1";2023-09-20;śr.;25:35;30;;false;false;;37400547;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
PLANETE+;"po SEKS I MENOPAUZA - PRAWDA I MITY /2";2023-09-20;śr.;25:46;30;;false;false;;37343662;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Science;"w How The Universe Works (Season 5) /1";2023-09-20;śr.;26:25;30;;false;false;;37337487;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w BEZ CENZURY /8";2023-09-20;śr.;26:35;30;;false;false;;37290901;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Kabaret na żywo /1";2023-09-20;śr.;27:24;30;;false;false;;37464719;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w Seconds From Disaster 3 /1";2023-09-20;śr.;27:25;30;;false;false;;37405982;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 7;"w Nagi instynkt przetrwania: elita s03 /1";2023-09-20;śr.;27:30;30;;false;false;;-767271940;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24;"przed NOWA MAJA W OGRODZIE ";2023-09-20;śr.;27:52;30;;false;false;;37355784;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24;"przed CZAS DECYZJI: RING";2023-09-20;śr.;29:05;30;;false;false;;37355793;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"po 091: Alerta Policia (Season 2) /2";2023-09-20;śr.;29:51;30;;false;false;;37372963;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"w PKO BP EKSTRAKLASA 2023/2024 | GORNIK ZABRZE - RUCH CHORZOW 15/09/2023 [AD] /2";2023-09-21;czw.;07:05;30;;false;false;;37547643;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"w Wheeler Dealers (Season 14a) /5";2023-09-21;czw.;07:29;30;;false;false;;37419560;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w The Simpsons 33 /1";2023-09-21;czw.;07:39;30;;false;false;;37436997;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport3;"przed LIGA+ 2023/2024 | LIGA+ 16/09/2023 /1";2023-09-21;czw.;08:18;30;;false;false;;37547647;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24 BiS;"przed DZIEŃ NA ŚWIECIE";2023-09-21;czw.;08:54;30;;false;false;;37331610;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN Turbo;"w Szczęściarze i pechowcy 4 /2";2023-09-21;czw.;09:24;30;;false;false;;-767244415;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"po Steel Buddies (Season 7) /8";2023-09-21;czw.;10:06;30;;false;false;;37419587;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Kabaret na żywo /3";2023-09-21;czw.;11:35;30;;false;false;;37464756;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"w MMA /1";2023-09-21;czw.;12:44;30;;false;false;;37287779;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"w Magazyn /1";2023-09-21;czw.;14:29;30;;false;false;;37287793;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport5;"przed 1 NA 1 EXTRA 2023 | 1 NA 1 EXTRA 21/08/2023 DAJANA JASTREMSKA /1";2023-09-21;czw.;15:04;30;;false;false;;37530679;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"po Magazyn /1";2023-09-21;czw.;15:10;30;;false;false;;37287796;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w According To Jim 3 /1";2023-09-21;czw.;15:42;30;;false;false;;37437082;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Travel Channel;"w Za donalem… do europy (2) /1";2023-09-21;czw.;16:21;30;;false;false;;-767287845;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
TVN 24;"przed FAKTY PO POŁUDNIU cz2";2023-09-21;czw.;16:27;30;;false;false;;37354997;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"w Wheeler Dealers (Season 11) /5";2023-09-21;czw.;16:35;30;;false;false;;37419656;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Wrecks In The Baltic Sea /8";2023-09-21;czw.;17:41;30;;false;false;;37373104;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Historia;"w Salvage Hunters: The Restorers (Season 5) /5";2023-09-21;czw.;18:25;30;;false;false;;37380554;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"po Boks /1";2023-09-21;czw.;18:30;30;;false;false;;37287805;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Modern Family 7 /1";2023-09-21;czw.;20:13;30;;false;false;;37437127;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"w Magazyn /1";2023-09-21;czw.;20:29;30;;false;false;;37287812;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
PLANETE+;"po UKRYTE SKARBY AFRYKI /4";2023-09-21;czw.;20:44;30;;false;false;;37343724;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport5;"po I LIGA ZUZLOWA 2023 | I LIGA ZUZLOWA 17/09/2023 #2 /3";2023-09-21;czw.;21:09;30;;false;false;;37530701;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Travel Channel;"w Wakacje na tajwanie /2";2023-09-21;czw.;21:49;30;;false;false;;-767287899;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Paramount Network;"w Przekręt /2";2023-09-21;czw.;23:02;30;;false;false;;37452263;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Paramount Network;"po Przekręt /4";2023-09-21;czw.;24:10;30;;false;false;;37452272;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Rules of Engagement 7 /1";2023-09-21;czw.;24:15;30;;false;false;;37437155;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po REKRUCI. EGZAMINY /2";2023-09-21;czw.;24:23;30;;false;false;;37400597;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Channel;"w Wheeler Dealers (Season 15c) /8";2023-09-21;czw.;24:45;30;;false;false;;37373185;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Family Guy 15 /1";2023-09-21;czw.;25:15;30;;false;false;;37437165;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Family Guy 15 /1";2023-09-21;czw.;25:46;30;;false;false;;37437170;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"po Boks /1";2023-09-21;czw.;25:51;30;;false;false;;37287837;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed LACENAIRE. SAMOBOJSTWO PRZY UZYCIU GILOTYNY /1";2023-09-21;czw.;25:55;30;;false;false;;37400600;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Spadkobiercy /2";2023-09-21;czw.;26:34;30;;false;false;;37464828;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Family Guy 15 /1";2023-09-21;czw.;26:46;30;;false;false;;37437180;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w Family Guy 15 /1";2023-09-21;czw.;27:45;30;;false;false;;37437190;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Travel Channel;"po Polska filmowa  2 /3";2023-09-21;czw.;28:07;30;;false;false;;-767287956;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w The Simpsons 33 /1";2023-09-21;czw.;28:20;30;;false;false;;37437195;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"po MMA /1";2023-09-21;czw.;28:31;30;;false;false;;37287850;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"po Magazyn /1";2023-09-21;czw.;29:44;30;;false;false;;37287855;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"przed The Fresh Prince of Bel-Air 6 /1";2023-09-22;pt.;05:18;30;;false;false;;37437199;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w The Fresh Prince of Bel-Air 6 /2";2023-09-22;pt.;05:36;30;;false;false;;37437202;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
FightKlub HD;"w Magazyn /2";2023-09-22;pt.;06:29;30;;false;false;;37287857;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Travel Channel;"w Niezwykłe stany prokopa 2 /1";2023-09-22;pt.;06:54;30;;false;false;;-767288012;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"w Wheeler Dealers (Season 14a) /2";2023-09-22;pt.;07:15;30;;false;false;;37419790;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Polsat Comedy Central Extra;"w Two And A Half Men /1";2023-09-22;pt.;07:41;30;;false;false;;37464850;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"po TALKING ANGELA VIDEOS - 16 /1";2023-09-22;pt.;07:43;30;;false;false;;37400603;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Discovery Turbo Xtra;"w Wheeler Dealers (Season 14a) /8";2023-09-22;pt.;07:46;30;;false;false;;37419796;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Family;"przed NEWS+ 2021 |  /1";2023-09-22;pt.;07:49;30;;false;false;;37400604;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
National Geographic;"w Construction Fails 1 /1";2023-09-22;pt.;08:24;30;;false;false;;37406242;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w SAME HITY! /6";2023-09-22;pt.;08:35;30;;false;false;;37291297;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
DOMO+;"po GARDENERSâ€™ WORLD 13 /2";2023-09-22;pt.;08:43;30;;false;false;;37346126;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Fox Comedy;"w According To Jim 3 /1";2023-09-22;pt.;10:14;30;;false;false;;37437252;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
MixTape;"w DZIENNA DAWKA RAPU /2";2023-09-22;pt.;10:35;30;;false;false;;37291301;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
Canal+ Sport5;"po BOXING WORLD WEEKLY 2023 | BOXING WORLD WEEKLY 21/09/2023  /2";2023-09-22;pt.;10:36;30;;false;false;;37530746;r252092;WYR MED Abbott ada 30sec;PAKIETOWY;Pakiet Zasięg Dorośli;ABBOTT LABORATORIES POLAND SP. Z O.O.;ABBOTT;00:00:00;230907106;;
