blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
-764891294;TVN;LAB /1;MIDDLE;REGULAR MIDDLE;2021-05-04;16:10:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9536;0,9318;0,91;0,9027;0,9027;50;
-764891297;TVN;LAB /2;MIDDLE;REGULAR MIDDLE;2021-05-04;16:36:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2156;1,1878;1,16;1,1507;1,1507;50;
-764891301;TVN;KUCHENNE REWOLUCJE 8;PRE;REGULAR BEFORE;2021-05-04;16:55:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0566;1,0483;1,04;1,0316;1,0316;50;
-764891304;TVN;KUCHENNE REWOLUCJE 8 /1;MIDDLE;REGULAR MIDDLE;2021-05-04;17:10:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764891307;TVN;KUCHENNE REWOLUCJE 8 /2;MIDDLE;REGULAR MIDDLE;2021-05-04;17:35:00;17400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8025;1,7612;1,72;1,7062;1,7062;50;
-764891312;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-04;17:57:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5341;1,522;1,51;1,4979;1,4979;50;
-764891314;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-04;18:07:00;26000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6304;2,5702;2,51;2,4899;2,4899;50;
-764891317;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-04;18:38:00;32800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5946;3,5123;3,43;3,4025;3,4025;50;
-764891321;TVN;FAKTY;PRE;REGULAR BEFORE;2021-05-04;18:58:00;56000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,3543;5,3121;5,27;5,2278;5,2278;50;
-764891322;TVN;UWAGA! KORONAWIRUS /1;POST;SANDWICH AFTER;2021-05-04;19:30:00;63900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0993;5,9596;5,82;5,7734;5,7734;50;
-764891325;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-04;19:31:00;58300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6286;5,5843;5,54;5,54;5,54;50;
-764891329;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-04;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,466;5,423;5,38;5,3369;5,3369;50;
-764891333;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-04;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,7955;4,7577;4,72;4,6822;4,6822;50;
-764891337;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-04;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,2444;4,1472;4,05;4,0176;4,0176;50;
-764891339;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-04;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,1148;4,0824;4,05;4,05;4,05;50;
-764891740;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-06;12:45:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9042;0,8971;0,89;0,8828;0,8828;50;
-764891742;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-06;13:00:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,006;0,983;0,96;0,9523;0,9523;50;
-764891745;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-06;13:26:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2366;1,2083;1,18;1,1705;1,1705;50;
-764891750;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-06;13:47:00;12900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1988;1,1894;1,18;1,1705;1,1705;50;
-764891752;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-06;14:00:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,048;1,024;1;0,992;0,992;50;
-764891755;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-06;14:26:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4252;1,3926;1,36;1,3491;1,3491;50;
-764891760;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-06;14:48:00;9500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9042;0,8971;0,89;0,8828;0,8828;50;
-764891762;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-06;15:04:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8803;0,8601;0,84;0,8332;0,8332;50;
-764891765;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-06;15:32:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,006;0,983;0,96;0,9523;0,9523;50;
-764891770;TVN;LAB;PRE;REGULAR BEFORE;2021-05-06;15:54:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9042;0,8971;0,89;0,8828;0,8828;50;
-764891772;TVN;LAB /1;MIDDLE;REGULAR MIDDLE;2021-05-06;16:10:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9746;0,9523;0,93;0,9225;0,9225;50;
-764891775;TVN;LAB /2;MIDDLE;REGULAR MIDDLE;2021-05-06;16:36:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2052;1,1776;1,15;1,1408;1,1408;50;
-764891779;TVN;KUCHENNE REWOLUCJE 9;PRE;REGULAR BEFORE;2021-05-06;16:55:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0464;1,0382;1,03;1,0217;1,0217;50;
-764891782;TVN;KUCHENNE REWOLUCJE 9 /1;MIDDLE;REGULAR MIDDLE;2021-05-06;17:10:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3204;1,2902;1,26;1,2499;1,2499;50;
-764891785;TVN;KUCHENNE REWOLUCJE 9 /2;MIDDLE;REGULAR MIDDLE;2021-05-06;17:35:00;17400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8759;1,8329;1,79;1,7756;1,7756;50;
-764891790;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-06;17:57:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6256;1,6128;1,6;1,5872;1,5872;50;
-764891792;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-06;18:07:00;26000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6409;2,5804;2,52;2,4998;2,4998;50;
-764891795;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-06;18:38:00;32800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5003;3,4201;3,34;3,3132;3,3132;50;
-764891799;TVN;FAKTY;PRE;REGULAR BEFORE;2021-05-06;18:58:00;56000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,1714;5,1307;5,09;5,0492;5,0492;50;
-764891800;TVN;UWAGA! KORONAWIRUS /1;POST;SANDWICH AFTER;2021-05-06;19:30:00;63900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;6,0888;5,9494;5,81;5,7635;5,7635;50;
-764891803;TVN;SPORT;PRE;SANDWICH BEFORE;2021-05-06;19:31:00;58300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,6184;5,5742;5,53;5,53;5,53;50;
-764891807;TVN;POGODA;PRE;REGULAR BEFORE;2021-05-06;19:39:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,4559;5,4129;5,37;5,327;5,327;50;
-764891811;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-06;19:49:00;48300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,8463;4,8081;4,77;4,7318;4,7318;50;
-764891815;TVN;NA WSPÓLNEJ 19 /1;MIDDLE;SANDWICH AFTER;2021-05-06;20:30:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,3282;4,2291;4,13;4,0969;4,0969;50;
-764891817;TVN;NA WSPÓLNEJ 19 /2;MIDDLE;SANDWICH BEFORE;2021-05-06;20:37:00;44100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,196;4,163;4,13;4,13;4,13;50;
-764891821;TVN;MILIONERZY /1;MIDDLE;REGULAR MIDDLE;2021-05-06;21:05:00;44600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,5692;4,4646;4,36;4,3251;4,3251;50;
-764891826;TVN;KUCHENNE REWOLUCJE 22 /1;MIDDLE;REGULAR MIDDLE;2021-05-06;21:38:00;64000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,5334;5,4067;5,28;5,2377;5,2377;50;
-764891829;TVN;KUCHENNE REWOLUCJE 22 /2;MIDDLE;REGULAR MIDDLE;2021-05-06;22:09:00;60500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,7116;5,5808;5,45;5,4064;5,4064;50;
-764891834;TVN;PIENIĄDZE TO NIE WSZYSTKO /1;MIDDLE;REGULAR MIDDLE;2021-05-06;22:50:00;25800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,3894;2,3347;2,28;2,2617;2,2617;50;
-764891837;TVN;PIENIĄDZE TO NIE WSZYSTKO /2;MIDDLE;SANDWICH AFTER;2021-05-06;23:42:00;7600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1842;1,1571;1,13;1,1209;1,1209;50;
-764891839;TVN;PIENIĄDZE TO NIE WSZYSTKO /3;MIDDLE;SANDWICH BEFORE;2021-05-06;23:50:00;7600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0769;1,0684;1,06;1,06;1,06;50;
-764891842;TVN;PIENIĄDZE TO NIE WSZYSTKO /4;POST;REGULAR AFTER;2021-05-06;00:34:00;7000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7728;0,7507;0,69;0,6624;0,6624;50;
-764891845;TVN;ŻYWIOŁY SASZY - OGIEŃ;PRE;REGULAR BEFORE;2021-05-06;00:42:00;3200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,508;0,504;0,5;0,496;0,496;50;
-764891847;TVN;ŻYWIOŁY SASZY - OGIEŃ /1;MIDDLE;REGULAR MIDDLE;2021-05-06;01:02:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3248;0,3174;0,31;0,3075;0,3075;50;
-764891850;TVN;ŻYWIOŁY SASZY - OGIEŃ /2;MIDDLE;REGULAR MIDDLE;2021-05-06;01:30:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2829;0,2764;0,27;0,2678;0,2678;50;
-764891854;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-06;01:47:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2438;0,2419;0,24;0,238;0,238;50;
-764891855;TVN;NOC MAGII (TVN);PRE;REGULAR BEFORE;2021-05-07;02:05:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2032;0,2016;0,2;0,1984;0,1984;50;
-764891856;TVN;NOC MAGII (TVN) /1;MIDDLE;REGULAR MIDDLE;2021-05-07;02:45:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0733;0,0716;0,07;0,0694;0,0694;50;
-764891859;TVN;SZPITAL;PRE;REGULAR BEFORE;2021-05-07;03:30:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0812;0,0806;0,08;0,0793;0,0793;50;
-764891861;TVN;SZPITAL /1;MIDDLE;REGULAR MIDDLE;2021-05-07;03:44:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0838;0,0819;0,08;0,0793;0,0793;50;
-764891864;TVN;SZPITAL /2;MIDDLE;REGULAR MIDDLE;2021-05-07;04:13:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0733;0,0716;0,07;0,0694;0,0694;50;
-764891892;TVN;UWAGA!;PRE;REGULAR BEFORE;2021-05-07;05:36:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0406;0,0403;0,04;0,0396;0,0396;50;
-764891894;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-07;05:53:00;1400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0711;0,0705;0,07;0,0694;0,0694;50;
-764891896;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-07;06:10:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1362;0,1331;0,13;0,1289;0,1289;50;
-764891899;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-07;06:34:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,241;0,2355;0,23;0,2281;0,2281;50;
-764891904;TVN;KUCHENNE REWOLUCJE 9;PRE;REGULAR BEFORE;2021-05-07;06:55:00;2500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2032;0,2016;0,2;0,1984;0,1984;50;
-764891906;TVN;KUCHENNE REWOLUCJE 9 /1;MIDDLE;REGULAR MIDDLE;2021-05-07;07:10:00;3300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3877;0,3788;0,37;0,367;0,367;50;
-764891909;TVN;KUCHENNE REWOLUCJE 9 /2;MIDDLE;REGULAR MIDDLE;2021-05-07;07:36:00;4700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5554;0,5427;0,53;0,5257;0,5257;50;
-764891914;TVN;DZIEŃ DOBRY TVN;PRE;REGULAR BEFORE;2021-05-07;07:58:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5994;0,5947;0,59;0,5852;0,5852;50;
-764891916;TVN;DZIEŃ DOBRY TVN /1;MIDDLE;REGULAR MIDDLE;2021-05-07;08:15:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7964;0,7782;0,76;0,7539;0,7539;50;
-764891923;TVN;DZIEŃ DOBRY TVN /2;MIDDLE;REGULAR MIDDLE;2021-05-07;08:44:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9956;0,9728;0,95;0,9424;0,9424;50;
-764891926;TVN;DZIEŃ DOBRY TVN /3;MIDDLE;REGULAR MIDDLE;2021-05-07;09:15:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1528;1,1264;1,1;1,0912;1,0912;50;
-764891933;TVN;DZIEŃ DOBRY TVN /4;MIDDLE;REGULAR MIDDLE;2021-05-07;09:45:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,289;1,2595;1,23;1,2201;1,2201;50;
-764891936;TVN;DZIEŃ DOBRY TVN /5;MIDDLE;REGULAR MIDDLE;2021-05-07;10:16:00;11400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3519;1,3209;1,29;1,2796;1,2796;50;
-764891943;TVN;DZIEŃ DOBRY TVN /6;MIDDLE;REGULAR MIDDLE;2021-05-07;10:48:00;12700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3833;1,3516;1,32;1,3094;1,3094;50;
-764891951;TVN;DZIEŃ DOBRY TVN /7;POST;REGULAR AFTER;2021-05-07;11:22:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1648;1,1315;1,04;0,9984;0,9984;50;
-764891956;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-07;11:42:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7518;0,7459;0,74;0,734;0,734;50;
-764891958;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-07;11:52:00;5900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7126;0,6963;0,68;0,6745;0,6745;50;
-764891961;TVN;UKRYTA PRAWDA /2;MIDDLE;SANDWICH AFTER;2021-05-07;12:21:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9536;0,9318;0,91;0,9027;0,9027;50;
-764891963;TVN;UKRYTA PRAWDA /3;MIDDLE;SANDWICH BEFORE;2021-05-07;12:27:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9245;0,9172;0,91;0,91;0,91;50;
-764891967;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-07;12:45:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9448;0,9374;0,93;0,9225;0,9225;50;
-764891969;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-07;13:00:00;9800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0584;1,0342;1,01;1,0019;1,0019;50;
-764891972;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-07;13:26:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,268;1,239;1,21;1,2003;1,2003;50;
-764891977;TVN;UKRYTA PRAWDA;PRE;REGULAR BEFORE;2021-05-07;13:47:00;12900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1582;1,1491;1,14;1,1308;1,1308;50;
-764891979;TVN;UKRYTA PRAWDA /1;MIDDLE;REGULAR MIDDLE;2021-05-07;14:00:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0375;1,0137;0,99;0,982;0,982;50;
-764891982;TVN;UKRYTA PRAWDA /2;MIDDLE;REGULAR MIDDLE;2021-05-07;14:26:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0165;0,9932;0,97;0,9622;0,9622;50;
15107427381;POLSAT;SEKRETY RODZINY;MIDDLE;REGULAR MIDDLE;2021-05-07;09:50:00;10000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2023;1,1661;1,13;1,139;1,139;50;
15107427383;POLSAT;SEKRETY RODZINY;MIDDLE;REGULAR MIDDLE;2021-05-07;10:20:00;10000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1278;1,0939;1,06;1,0684;1,0684;50;
15107427389;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-07;10:50:00;8800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9469;0,9184;0,89;0,8971;0,8971;50;
15107427391;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-07;11:20:00;10100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,181;1,1455;1,11;1,1188;1,1188;50;
15107427396;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-07;11:50:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1916;1,1558;1,12;1,1289;1,1289;50;
15107427398;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-07;12:20:00;12400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3619;1,3209;1,28;1,2902;1,2902;50;
15107427402;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-07;12:45:00;9700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9753;0,9676;0,96;0,9676;0,9676;50;
15107427404;POLSAT;INTERWENCJA;PRE;REGULAR BEFORE;2021-05-07;13:15:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9855;0,9777;0,97;0,9777;0,9777;50;
15107427407;POLSAT;TRUDNE SPRAWY;MIDDLE;REGULAR MIDDLE;2021-05-07;13:50:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,915;0,8875;0,86;0,8668;0,8668;50;
15107427409;POLSAT;TRUDNE SPRAWY;MIDDLE;REGULAR MIDDLE;2021-05-07;14:20:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2342;1,1971;1,16;1,1692;1,1692;50;
15107427414;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-07;14:50:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2555;1,2177;1,18;1,1894;1,1894;50;
15107427416;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-07;15:20:00;15300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6811;1,6305;1,58;1,5926;1,5926;50;
15107427420;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-07;15:45:00;16200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5748;1,5624;1,55;1,5624;1,5624;50;
15107427422;POLSAT;POGODA;PRE;REGULAR BEFORE;2021-05-07;16:10:00;23800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,418;2,399;2,38;2,399;2,399;50;
15107427425;POLSAT;INTERWENCJA;POST;REGULAR AFTER;2021-05-07;16:25:00;18700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8867;1,8163;1,76;1,76;1,76;50;
15107427428;POLSAT;NA RATUNEK 112;MIDDLE;REGULAR MIDDLE;2021-05-07;16:40:00;17200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7556;1,7028;1,65;1,6632;1,6632;50;
15107427433;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-07;17:15:00;29100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,5961;2,518;2,44;2,4595;2,4595;50;
15107428474;POLSAT;WIĘZIENIE 3;PRE;REGULAR BEFORE;2021-05-15;16:40:00;16800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5036;1,4918;1,48;1,4918;1,4918;50;
15107428483;POLSAT;WIĘZIENIE 4;PRE;REGULAR BEFORE;2021-05-15;17:10:00;25700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8491;1,8345;1,82;1,8345;1,8345;50;
15107428489;POLSAT;CHŁOPAKI DO WZIĘCIA;PRE;REGULAR BEFORE;2021-05-15;17:40:00;28600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,1336;2,1168;2,1;2,1168;2,1168;50;
