,blockId,channel,progBefore,progAfter,xDateTime,copyNumber,grp,week,channelGroup,timeband,eqNetPrice,available,progBeforeWeek,progAfterWeek,channelGroup_TVP,timeband_Off,timeband_Peak,week_24,week_25,week_26,week_27,order,bonusCurrent1,grpOpt1,cppOpt1,bannedBy,bannedReason,grpOpt2,cppOpt2,dropable,malusCurrent3,grpOpt3,cppOpt3,time_diff
8404,-767054263,TVN7,Praktykant /4,Praktykant /4,2023-06-16 22:37:00,1,0.9087327881712985,25,Other,Peak,1573,0,Praktykant /4|25,Praktykant /4|25,False,False,True,False,True,False,False,317,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0016370265082910806,-960888.5329792742,0 days 02:04:00
8408,-767054279,TVN7,Londyn w ogniu /2,Londyn w ogniu /2,2023-06-17 00:51:00,1,0.3473897773282222,25,Other,Off,680,0,Londyn w ogniu /2|25,Londyn w ogniu /2|25,False,True,False,False,True,False,False,515,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.003844673307946668,176868.08358839958,0 days 02:14:00
8429,-767054527,TVN7,Gremliny rozrabiają /1,Gremliny rozrabiają /1,2023-06-17 08:11:00,1,0.20448258710859243,25,Other,Off,156,0,Gremliny rozrabiają /1|25,Gremliny rozrabiają /1|25,False,True,False,False,True,False,False,20,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0022630739184172763,68932.79036554915,0 days 07:20:00
8436,-767054559,TVN7,Mieszkanie na miarę 4 /1,Mieszkanie na miarę 4 /1,2023-06-17 10:50:00,1,0.5204599406347051,25,Other,Off,906,0,Mieszkanie na miarę 4 /1|25,Mieszkanie na miarę 4 /1|25,False,True,False,False,True,False,False,512,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.005760095927414602,157289.04716464586,0 days 02:39:00
8447,-767054627,TVN7,UNKNOWN,Ukryta prawda,2023-06-17 13:45:00,1,0.7085915893932826,25,Other,Off,943,0,UNKNOWN|25,Ukryta prawda|25,False,True,False,False,True,False,False,358,0.0,0.0,inf,7646.0,repetition,0.0,inf,1,0.011067318496002053,0.007842208803403769,120246.73451575376,0 days 02:55:00
8454,-767054671,TVN7,Pitch perfect ii /4,Pitch perfect ii /4,2023-06-17 16:23:00,1,0.7178354519176686,25,Other,Off,1060,0,Pitch perfect ii /4|25,Pitch perfect ii /4|25,False,True,False,False,True,False,False,437,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.007944513574094406,133425.41240743356,0 days 02:38:00
8459,-767054701,TVN7,Praktykant /3,UNKNOWN,2023-06-17 19:41:00,1,0.7873093003988316,25,Other,Peak,1380,0,Praktykant /3|25,UNKNOWN|25,False,False,True,False,True,False,False,337,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.001418289525538768,-973003.0259341985,0 days 03:18:00
8465,-767054734,TVN7,Hellboy ii: złota armia /5,UNKNOWN,2023-06-17 22:25:00,1,0.8009086206906135,25,Other,Peak,1386,0,Hellboy ii: złota armia /5|25,UNKNOWN|25,False,False,True,False,True,False,False,311,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0014427878688385491,-960640.1813703468,0 days 02:44:00
8472,-767054782,TVN7,Drużyna potępionych /3,Drużyna potępionych /3,2023-06-18 01:38:00,1,0.21282922274196775,25,Other,Off,280,0,Drużyna potępionych /3|25,Drużyna potępionych /3|25,False,True,False,False,True,False,False,334,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0023554487933419204,118873.31229253125,0 days 03:13:00
8496,-767055015,TVN7,UNKNOWN,Ten moment,2023-06-18 09:52:00,1,0.4178695434294078,25,Other,Off,593,0,UNKNOWN|25,Ten moment|25,False,True,False,False,True,False,False,423,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.0046246953269122185,128224.66304951806,0 days 08:14:00
8516,-767055137,TVN7,Ukryta prawda /1,Ukryta prawda /1,2023-06-18 14:45:00,1,0.582837525681943,25,Other,Off,463,0,Ukryta prawda /1|25,Ukryta prawda /1|25,False,True,False,False,True,False,False,25,0.0,0.0,inf,9129.0,repetition,0.0,inf,1,0.011067318496002053,0.0064504485281438395,71777.95435152962,0 days 04:53:00
8523,-767055167,TVN7,Mickey niebieskie oko /4,UNKNOWN,2023-06-18 17:31:00,1,0.454879695309503,25,Other,Off,600,0,Mickey niebieskie oko /4|25,UNKNOWN|25,False,True,False,False,True,False,False,340,0.0,0.0,inf,,,0.0,inf,1,0.011067318496002053,0.005034298465354641,119182.44500780369,0 days 02:46:00
8527,-767055195,TVN7,Gremliny ii /3,UNKNOWN,2023-06-18 19:41:00,1,0.5730658767283411,25,Other,Peak,980,0,Gremliny ii /3|25,UNKNOWN|25,False,False,True,False,True,False,False,303,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0010323431083511473,-949296.7910303102,0 days 02:10:00
8533,-767055228,TVN7,Świat w ogniu /5,UNKNOWN,2023-06-18 22:26:00,1,0.6448720007624182,25,Other,Peak,1123,0,Świat w ogniu /5|25,UNKNOWN|25,False,False,True,False,True,False,False,325,0.0,0.0,inf,,,0.0,inf,-1,0.0018014388053339359,-0.0011616974466467558,-966688.8769029698,0 days 02:45:00
8537,-767055255,TVN7,Bogowie /3,UNKNOWN,2023-06-19 00:43:00,1,0.20052069296124694,26,Other,Off,310,0,Bogowie /3|26,UNKNOWN|26,False,True,False,False,False,True,False,430,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.0034295920943271134,90389.75816184405,0 days 02:17:00
8575,-767053604,TVN7,Idealna niania 7 /1,Idealna niania 7 /1,2023-06-19 11:12:00,1,0.4593465324620841,26,Other,Off,706,0,Idealna niania 7 /1|26,Idealna niania 7 /1|26,False,True,False,False,False,True,False,424,0.0,0.0,inf,8890.0,repetition,0.0,inf,1,0.01710343228760896,0.007856402314513226,89863.01512281234,0 days 10:29:00
8588,-767053675,TVN7,Sąd rodzinny /3,UNKNOWN,2023-06-19 14:38:00,1,0.6504836563768283,26,Other,Off,870,0,Sąd rodzinny /3|26,UNKNOWN|26,False,True,False,False,False,True,False,316,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.011125503171037375,78198.71035270026,0 days 03:26:00
8604,-767053775,TVN7,Papiery na szczęście /1,Papiery na szczęście /1,2023-06-19 18:40:00,1,0.7032443037140919,26,Other,Peak,1360,0,Papiery na szczęście /1|26,Papiery na szczęście /1|26,False,False,True,False,False,True,False,375,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.0055117142188582345,-246747.19080078273,0 days 04:02:00
8612,-767053816,TVN7,Praktykant /1,Praktykant /1,2023-06-19 22:35:00,1,0.6829368983553076,26,Other,Peak,743,0,Praktykant /1|26,Praktykant /1|26,False,False,True,False,False,True,False,40,0.0,0.0,inf,,,0.0,inf,1,0.007837552596940842,0.005352553861251365,138812.2416438973,0 days 03:55:00
8649,-767054186,TVN7,Ukryta prawda /2,Ukryta prawda /2,2023-06-20 10:37:00,1,0.6706267898695254,26,Other,Off,813,0,Ukryta prawda /2|26,Ukryta prawda /2|26,False,True,False,False,False,True,False,157,0.0,0.0,inf,8971.0,repetition,0.0,inf,1,0.01710343228760896,0.01147001989078999,70880.4350594727,0 days 12:02:00
8662,-767054262,TVN7,UNKNOWN,Sąd rodzinny,2023-06-20 13:41:00,1,0.6638261235111269,26,Other,Off,763,0,UNKNOWN|26,Sąd rodzinny|26,False,True,False,False,False,True,False,122,0.0,0.0,inf,8900.0,repetition,0.0,inf,1,0.01710343228760896,0.011353705154218501,67202.73158727441,0 days 03:04:00
8670,-767054298,TVN7,UNKNOWN,Ukryta prawda,2023-06-20 15:42:00,1,0.5740933631661891,26,Other,Off,806,0,UNKNOWN|26,Ukryta prawda|26,False,True,False,False,False,True,False,347,0.0,0.0,inf,7646.0,repetition,0.0,inf,1,0.01710343228760896,0.009818966963678614,82086.02829416559,0 days 02:01:00
8679,-767054355,TVN7,Ten moment /1,Ten moment /1,2023-06-20 18:05:00,1,0.55021866071048,26,Other,Peak,1000,0,Ten moment /1|26,Ten moment /1|26,False,False,True,False,False,True,False,339,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.004312367693136734,-231891.17235794407,0 days 02:23:00
8689,-767054407,TVN7,Kamerdyner /5,Kamerdyner /5,2023-06-20 22:13:00,1,0.8625446236742087,26,Other,Peak,1130,0,Kamerdyner /5|26,Kamerdyner /5|26,False,False,True,False,False,True,False,116,0.0,0.0,inf,,,0.0,inf,1,0.007837552596940842,0.006760238855255155,167153.8571631357,0 days 04:08:00
8694,-767054433,TVN7,Beowulf /2,Beowulf /2,2023-06-21 00:23:00,1,0.2512508852786611,26,Other,Off,380,0,Beowulf /2|26,Beowulf /2|26,False,True,False,False,False,True,False,418,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.004297252503565386,88428.59470899556,0 days 02:10:00
8717,-767054706,TVN7,Szpital /2,Szpital /2,2023-06-21 07:31:00,1,0.20211489279408437,26,Other,Off,233,0,Szpital /2|26,Szpital /2|26,False,True,False,False,False,True,False,124,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.003456858383220966,67402.24046519941,0 days 07:08:00
8731,-767054798,TVN7,UNKNOWN,Idealna niania 7,2023-06-21 10:58:00,1,0.6105404360955056,26,Other,Off,860,0,UNKNOWN|26,Idealna niania 7|26,False,True,False,False,False,True,False,364,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.010442337007606724,82357.04319574562,0 days 03:27:00
8743,-767054851,TVN7,Sąd rodzinny /1,Sąd rodzinny /1,2023-06-21 13:53:00,1,0.6620961384896785,26,Other,Off,626,0,Sąd rodzinny /1|26,Sąd rodzinny /1|26,False,True,False,False,False,True,False,33,0.0,0.0,inf,7717.0,repetition,0.0,inf,1,0.01710343228760896,0.011324116472545581,55280.250915617755,0 days 02:55:00
8759,-767054938,TVN7,Opowieści małżeńskie 2 /1,Opowieści małżeńskie 2 /1,2023-06-21 18:05:00,1,0.516914793819217,26,Other,Peak,803,0,Opowieści małżeńskie 2 /1|26,Opowieści małżeńskie 2 /1|26,False,False,True,False,False,True,False,212,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.004051346884694944,-198205.6888373467,0 days 04:12:00
8765,-767054983,TVN7,Wataha 2 /1,Wataha 2 /1,2023-06-21 20:12:00,1,0.9500682526536672,26,Other,Peak,1660,0,Wataha 2 /1|26,Wataha 2 /1|26,False,False,True,False,False,True,False,287,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.007446209900856798,-222932.20606217295,0 days 02:07:00
8771,-767055022,TVN7,Wataha 2 /3,UNKNOWN,2023-06-21 22:33:00,1,0.7946419462869505,26,Other,Peak,1153,0,Wataha 2 /3|26,UNKNOWN|26,False,False,True,False,False,True,False,162,0.0,0.0,inf,,,0.0,inf,1,0.007837552596940842,0.0062280480497594135,185130.23515361926,0 days 02:21:00
8775,-767055049,TVN7,Egzekutor /3,UNKNOWN,2023-06-22 00:52:00,1,0.23996467948733982,26,Other,Off,386,0,Egzekutor /3|26,UNKNOWN|26,False,True,False,False,False,True,False,465,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.004104219647029503,94049.54734315301,0 days 02:19:00
8800,-767055328,TVN7,Ukryta prawda /3,UNKNOWN,2023-06-22 08:49:00,1,0.44016338623856105,26,Other,Off,710,0,Ukryta prawda /3|26,UNKNOWN|26,False,True,False,False,False,True,False,466,0.0,0.0,inf,8800.0,repetition,0.0,inf,1,0.01710343228760896,0.007528304672015898,94310.74205049132,0 days 07:57:00
8808,-767055368,TVN7,Ukryta prawda /3,UNKNOWN,2023-06-22 10:55:00,1,0.43939592931290733,26,Other,Off,600,0,Ukryta prawda /3|26,UNKNOWN|26,False,True,False,False,False,True,False,326,0.0,0.0,inf,8800.0,repetition,0.0,inf,1,0.01710343228760896,0.007515178524454323,79838.42273974004,0 days 02:06:00
8822,-767055423,TVN7,Sąd rodzinny /2,Sąd rodzinny /2,2023-06-22 14:21:00,1,0.653642550840241,26,Other,Off,666,0,Sąd rodzinny /2|26,Sąd rodzinny /2|26,False,True,False,False,False,True,False,56,0.0,0.0,inf,8379.0,repetition,0.0,inf,1,0.01710343228760896,0.011179531108596059,59573.16040633454,0 days 03:26:00
8838,-767055475,TVN7,Mieszkanie na miarę 4 /2,Mieszkanie na miarę 4 /2,2023-06-22 18:32:00,1,0.6628634109317058,26,Other,Peak,1353,0,Mieszkanie na miarę 4 /2|26,Mieszkanie na miarę 4 /2|26,False,False,True,False,False,True,False,403,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.005195226847764855,-260431.36125655455,0 days 04:11:00
8848,-767055521,TVN7,Kult /3,Kult /3,2023-06-22 22:24:00,1,0.8228866713787766,26,Other,Peak,1113,0,Kult /3|26,Kult /3|26,False,False,True,False,False,True,False,134,0.0,0.0,inf,,,0.0,inf,1,0.007837552596940842,0.0064494175682527355,172573.72285502858,0 days 03:52:00
8854,-767055545,TVN7,Hellboy ii: złota armia /3,Hellboy ii: złota armia /3,2023-06-23 00:36:00,1,0.3966577984088419,26,Other,Off,853,0,Hellboy ii: złota armia /3|26,Hellboy ii: złota armia /3|26,False,True,False,False,False,True,False,540,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.006784209796437672,125733.13998159413,0 days 02:12:00
8877,-767055702,TVN7,UNKNOWN,Ukryta prawda,2023-06-23 07:52:00,1,0.24036457501524255,26,Other,Off,346,0,UNKNOWN|26,Ukryta prawda|26,False,True,False,False,False,True,False,382,0.0,0.0,inf,7646.0,repetition,0.0,inf,1,0.01710343228760896,0.0041110592331131054,84163.22421557303,0 days 07:16:00
8890,-767055761,TVN7,Idealna niania 7 /1,Idealna niania 7 /1,2023-06-23 11:12:00,1,0.45375882541675006,26,Other,Off,723,0,Idealna niania 7 /1|26,Idealna niania 7 /1|26,False,True,False,False,False,True,False,461,0.0,0.0,inf,8890.0,repetition,0.0,inf,1,0.01710343228760896,0.00776083334542036,93160.09864155113,0 days 03:20:00
8900,-767055807,TVN7,UNKNOWN,Sąd rodzinny,2023-06-23 13:42:00,1,0.549799764210979,26,Other,Off,643,0,UNKNOWN|26,Sąd rodzinny|26,False,True,False,False,False,True,False,137,0.0,0.0,inf,8900.0,repetition,0.0,inf,1,0.01710343228760896,0.009403463038925851,68379.06389787323,0 days 02:30:00
8913,-767055864,TVN7,Rozwód. walka o wszystko /1,Rozwód. walka o wszystko /1,2023-06-23 17:08:00,1,0.61929348972186,26,Other,Off,903,0,Rozwód. walka o wszystko /1|26,Rozwód. walka o wszystko /1|26,False,True,False,False,False,True,False,387,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.010592044267614889,85252.66484779686,0 days 03:26:00
8927,-767055932,TVN7,Sposób na teściową /3,Sposób na teściową /3,2023-06-23 22:08:00,1,1.0224970866496357,26,Other,Peak,1573,0,Sposób na teściową /3|26,Sposób na teściową /3|26,False,False,True,False,False,True,False,201,0.0,0.0,inf,9052.0,repetition,0.0,inf,-1,0.007837552596940842,-0.008013874696835297,-196284.576376167,0 days 05:00:00
8932,-767055952,TVN7,Świat w ogniu /2,Świat w ogniu /2,2023-06-24 00:30:00,1,0.34861456663900764,26,Other,Off,680,0,Świat w ogniu /2|26,Świat w ogniu /2|26,False,True,False,False,False,True,False,508,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.005962505634984409,114046.01381173842,0 days 02:22:00
8962,-767056127,TVN7,Mieszkanie na miarę 4 /1,Mieszkanie na miarę 4 /1,2023-06-24 11:00:00,1,0.5228408930156576,26,Other,Off,906,0,Mieszkanie na miarę 4 /1|26,Mieszkanie na miarę 4 /1|26,False,True,False,False,False,True,False,492,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.0089423738108863,101315.3799159067,0 days 10:30:00
8971,-767056168,TVN7,Ukryta prawda /2,Ukryta prawda /2,2023-06-24 13:26:00,1,0.7279648109501451,26,Other,Off,943,0,Ukryta prawda /2|26,Ukryta prawda /2|26,False,True,False,False,False,True,False,250,0.0,0.0,inf,8971.0,repetition,0.0,inf,1,0.01710343228760896,0.012450696851847864,75738.73263648253,0 days 02:26:00
8982,-767056216,TVN7,Pitch perfect iii /1,Pitch perfect iii /1,2023-06-24 16:35:00,1,0.630282997821877,26,Other,Off,1060,0,Pitch perfect iii /1|26,Pitch perfect iii /1|26,False,True,False,False,False,True,False,488,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.01078000257527766,98330.21769688193,0 days 03:09:00
8988,-767056242,TVN7,Mickey niebieskie oko /3,UNKNOWN,2023-06-24 19:42:00,1,0.7873093003988316,26,Other,Peak,1380,0,Mickey niebieskie oko /3|26,UNKNOWN|26,False,False,True,False,False,True,False,289,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.00617057805193654,-223641.93247128744,0 days 03:07:00
8995,-767056268,TVN7,UNKNOWN,Drużyna potępionych,2023-06-24 22:50:00,1,0.657751916126169,26,Other,Peak,1236,0,UNKNOWN|26,Drużyna potępionych|26,False,False,True,False,False,True,False,350,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.00515516523837747,-239759.5310425039,0 days 03:08:00
9001,-767056294,TVN7,Zielona strefa /2,Zielona strefa /2,2023-06-25 01:35:00,1,0.21486922274196774,26,Other,Off,280,0,Zielona strefa /2|26,Zielona strefa /2|26,False,True,False,False,False,True,False,268,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.003675001201858412,76190.45127343271,0 days 02:45:00
9020,-767056414,TVN7,Lou! codziennik /2,Lou! codziennik /2,2023-06-25 08:53:00,1,0.3287501804995348,26,Other,Off,496,0,Lou! codziennik /2|26,Lou! codziennik /2|26,False,True,False,False,False,True,False,415,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.005622756451713016,88212.96178476479,0 days 07:18:00
9042,-767056513,TVN7,Ukryta prawda /1,Ukryta prawda /1,2023-06-25 14:40:00,1,0.6731741923486096,26,Other,Off,463,0,Ukryta prawda /1|26,Ukryta prawda /1|26,False,True,False,False,False,True,False,1,0.0,0.0,inf,9129.0,repetition,0.0,inf,1,0.01710343228760896,0.011513589216600294,40213.35061463254,0 days 05:47:00
9048,-767056540,TVN7,"Goście, goście iii: rewolucja /3",UNKNOWN,2023-06-25 17:34:00,1,0.45487969530950295,26,Other,Off,600,0,"Goście, goście iii: rewolucja /3|26",UNKNOWN|26,False,True,False,False,False,True,False,302,0.0,0.0,inf,,,0.0,inf,1,0.01710343228760896,0.007780004067734278,77120.78229989078,0 days 02:54:00
9052,-767056558,TVN7,Sposób na teściową /3,UNKNOWN,2023-06-25 19:41:00,1,0.5730658767283411,26,Other,Peak,980,0,Sposób na teściową /3|26,UNKNOWN|26,False,False,True,False,False,True,False,278,0.0,0.0,inf,9052.0,repetition,0.0,inf,-1,0.007837552596940842,-0.0044914339503703896,-218193.1229154964,0 days 02:07:00
9058,-767056580,TVN7,Van helsing /5,UNKNOWN,2023-06-25 22:36:00,1,0.5544320007624182,26,Other,Peak,1123,0,Van helsing /5|26,UNKNOWN|26,False,False,True,False,False,True,False,392,0.0,0.0,inf,,,0.0,inf,-1,0.007837552596940842,-0.004345389967402597,-258434.80295768697,0 days 02:55:00
9062,-767056598,TVN7,Kult /3,UNKNOWN,2023-06-26 00:42:00,1,0.20052069296124692,27,Other,Off,310,0,Kult /3|27,UNKNOWN|27,False,True,False,False,False,False,True,356,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.004072748346714865,76115.67757434615,0 days 02:06:00
9098,-767056764,TVN7,Idealna niania 7 /1,Idealna niania 7 /1,2023-06-26 11:12:00,1,0.4593465324620841,27,Other,Off,706,0,Idealna niania 7 /1|27,Idealna niania 7 /1|27,False,True,False,False,False,False,True,351,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.00932972454376923,75672.11622249828,0 days 10:30:00
9111,-767056794,TVN7,Sąd rodzinny /3,UNKNOWN,2023-06-26 14:38:00,1,0.6504836563768283,27,Other,Off,870,0,Sąd rodzinny /3|27,UNKNOWN|27,False,True,False,False,False,False,True,231,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.013211884504038538,65849.80361689228,0 days 03:26:00
9121,-767056816,TVN7,Rozwód. walka o wszystko /1,Rozwód. walka o wszystko /1,2023-06-26 16:58:00,1,0.6649685593506592,27,Other,Off,1270,0,Rozwód. walka o wszystko /1|27,Rozwód. walka o wszystko /1|27,False,True,False,False,False,False,True,473,0.00013405983644602254,0.0,inf,9121.0,repetition,0.0,inf,1,0.020310863116266877,0.013506085385592425,94031.68747583727,0 days 02:20:00
9129,-767056837,TVN7,Ukryta prawda /1,Ukryta prawda /1,2023-06-26 19:08:00,1,0.608711485411605,27,Other,Peak,1140,0,Ukryta prawda /1|27,Ukryta prawda /1|27,False,False,True,False,False,False,True,297,0.00013405983644602254,0.0,inf,9129.0,repetition,0.0,inf,1,0.011044983425598759,0.006723208267342779,169561.90477356187,0 days 02:10:00
9136,-767056853,TVN7,UNKNOWN,Sposób na teściową,2023-06-26 22:20:00,1,0.8215080106104997,27,Other,Peak,1013,0,UNKNOWN|27,Sposób na teściową|27,False,False,True,False,False,False,True,83,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.009073542361189579,111643.27664715852,0 days 03:12:00
9140,-767056862,TVN7,UNKNOWN,Miłość bez końca,2023-06-27 00:25:00,1,0.24523857351449757,27,Other,Off,366,0,UNKNOWN|27,Miłość bez końca|27,False,True,False,False,False,False,True,333,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.0049810070974815115,73479.11633875332,0 days 02:05:00
9172,-767056958,TVN7,Ukryta prawda /2,Ukryta prawda /2,2023-06-27 10:37:00,1,0.6706267898695254,27,Other,Off,813,0,Ukryta prawda /2|27,Ukryta prawda /2|27,False,True,False,False,False,False,True,126,0.00013405983644602254,0.0,inf,8971.0,repetition,0.0,inf,1,0.020310863116266877,0.0136210089311414,59687.208496079664,0 days 10:12:00
9186,-767056989,TVN7,Sąd rodzinny /1,Sąd rodzinny /1,2023-06-27 13:53:00,1,0.6359822001956978,27,Other,Off,713,0,Sąd rodzinny /1|27,Sąd rodzinny /1|27,False,True,False,False,False,False,True,91,0.00013405983644602254,0.0,inf,7717.0,repetition,0.0,inf,1,0.020310863116266877,0.012917347412557055,55197.09095281335,0 days 03:16:00
9199,-767057019,TVN7,Rozwód. walka o wszystko /2,Rozwód. walka o wszystko /2,2023-06-27 17:27:00,1,0.6154636563768283,27,Other,Off,870,0,Rozwód. walka o wszystko /2|27,Rozwód. walka o wszystko /2|27,False,True,False,False,False,False,True,276,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.012500598077706874,69596.67006265304,0 days 03:34:00
9211,-767057050,TVN7,UNKNOWN,Ostatni gwizdek,2023-06-27 21:51:00,1,0.7397447783755121,27,Other,Peak,1373,0,UNKNOWN|27,Ostatni gwizdek|27,False,False,True,False,False,False,True,292,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.008170468816330758,168044.21274526016,0 days 04:24:00
9216,-767057060,TVN7,UNKNOWN,Kult,2023-06-28 00:11:00,1,0.2960077941040887,27,Other,Off,333,0,UNKNOWN|27,Kult|27,False,True,False,False,False,False,True,94,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.006012173787396254,55387.62048064736,0 days 02:20:00
9238,-767057132,TVN7,Szpital /3,UNKNOWN,2023-06-28 07:47:00,1,0.2011977544034941,27,Other,Off,203,0,Szpital /3|27,UNKNOWN|27,False,True,False,False,False,False,True,48,0.00013405983644602254,0.0,inf,9316.0,repetition,0.0,inf,1,0.020310863116266877,0.00408650004898965,49675.761058705946,0 days 07:36:00
9251,-767057161,TVN7,UNKNOWN,Idealna niania 7,2023-06-28 10:58:00,1,0.6105404360955056,27,Other,Off,860,0,UNKNOWN|27,Idealna niania 7|27,False,True,False,False,False,False,True,272,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.020310863116266877,0.012400603224481698,69351.46495955603,0 days 03:11:00
9263,-767057188,TVN7,Sąd rodzinny /1,Sąd rodzinny /1,2023-06-28 13:53:00,1,0.6620961384896785,27,Other,Off,626,0,Sąd rodzinny /1|27,Sąd rodzinny /1|27,False,True,False,False,False,False,True,31,0.00013405983644602254,0.0,inf,7717.0,repetition,0.0,inf,1,0.020310863116266877,0.013447744038672738,46550.55882977564,0 days 02:55:00
9279,-767057224,TVN7,Opowieści małżeńskie 2 /1,Opowieści małżeńskie 2 /1,2023-06-28 18:05:00,1,0.516914793819217,27,Other,Peak,803,0,Opowieści małżeńskie 2 /1|27,Opowieści małżeńskie 2 /1|27,False,False,True,False,False,False,True,188,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.005709315330180052,140647.3374758714,0 days 04:12:00
9285,-767057239,TVN7,Wataha 3 /1,Wataha 3 /1,2023-06-28 20:16:00,1,0.7932409515922004,27,Other,Peak,1660,0,Wataha 3 /1|27,Wataha 3 /1|27,False,False,True,False,False,False,True,378,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.008761333162842042,189468.8820920858,0 days 02:11:00
9291,-767057253,TVN7,Wataha 3 /3,UNKNOWN,2023-06-28 22:36:00,1,0.7946419462869505,27,Other,Peak,1153,0,Wataha 3 /3|27,UNKNOWN|27,False,False,True,False,False,False,True,146,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.008776807126024907,131368.95723515845,0 days 02:20:00
9316,-767057329,TVN7,Szpital /3,UNKNOWN,2023-06-29 07:48:00,1,0.21938251657838478,27,Other,Off,380,0,Szpital /3|27,UNKNOWN|27,False,True,False,False,False,False,True,449,0.00013405983644602254,0.0,inf,9316.0,repetition,0.0,inf,1,0.020310863116266877,0.004455848264325722,85281.1804751846,0 days 09:12:00
9327,-767057354,TVN7,Ukryta prawda /2,Ukryta prawda /2,2023-06-29 10:37:00,1,0.5163517054658529,27,Other,Off,676,0,Ukryta prawda /2|27,Ukryta prawda /2|27,False,True,False,False,False,False,True,203,0.00013405983644602254,0.0,inf,8971.0,repetition,0.0,inf,1,0.020310863116266877,0.010487548809567888,64457.38773423195,0 days 02:49:00
9342,-767057388,TVN7,Sąd rodzinny /2,Sąd rodzinny /2,2023-06-29 14:21:00,1,0.653642550840241,27,Other,Off,666,0,Sąd rodzinny /2|27,Sąd rodzinny /2|27,False,True,False,False,False,False,True,51,0.00013405983644602254,0.0,inf,8379.0,repetition,0.0,inf,1,0.020310863116266877,0.013276044377083648,50165.544877931505,0 days 03:44:00
9358,-767057424,TVN7,Mieszkanie na miarę 4 /2,Mieszkanie na miarę 4 /2,2023-06-29 18:32:00,1,0.6628634109317058,27,Other,Peak,1353,0,Mieszkanie na miarę 4 /2|27,Mieszkanie na miarę 4 /2|27,False,False,True,False,False,False,True,359,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.00732131538717655,184802.8569251108,0 days 04:11:00
9368,-767057447,TVN7,Zielona strefa /3,Zielona strefa /3,2023-06-29 22:26:00,1,0.8228866713787766,27,Other,Peak,1113,0,Zielona strefa /3|27,Zielona strefa /3|27,False,False,True,False,False,False,True,113,0.00013405983644602254,0.0,inf,,,0.0,inf,1,0.011044983425598759,0.00908876964652472,122458.8193216646,0 days 03:54:00
